colonie_id;secteur_nom_en;secteur_nom_fr;colonie_nom_en;colonie_nom_fr;etang;gestion;sousunite_nom_en;sousunite_nom_fr;subreg_id;latitude;longitude
588;PICARDIE MARITIME;PICARDIE MARITIME;Merlimont;Merlimont;;;ville;ville;4;50.465072;1.573899
589;FALAISES D'AULT;FALAISES D'AULT;MERS-LES-BAINS À AULT/ONIVAL;MERS-LES-BAINS À AULT/ONIVAL;;;Falaises;Falaises;4;50.0886;1.4209
590;FALAISES D'AULT;FALAISES D'AULT;MERS-LES-BAINS;MERS-LES-BAINS;;;bâtiments industriels;bâtiments industriels;4;50.062372;1.387544
591;FALAISES D'AULT;FALAISES D'AULT;MERS-LES-BAINS;MERS-LES-BAINS;;;Ville;Ville;4;50.062503;1.397136
592;BOULONNAIS (62);BOULONNAIS (62);Outreau;Outreau;;; ; ;4;50.707262;1.60678
593;CÔTE D'OPALE;CÔTE D'OPALE;Oye plage;Oye plage;;;réserve naturelle du Platier d'Oye;réserve naturelle du Platier d'Oye;4;51.002663;2.083907
595;CÔTE D'OPALE;CÔTE D'OPALE;Oye-Plage;Oye-Plage;;;RNN Plage des escardines;RNN Plage des escardines;4;51.004646;2.051414
596;CÔTE D'OPALE;CÔTE D'OPALE;Oye-Plage;Oye-Plage;;;sablière;sablière;4;50.989869;2.046719
598;BAIE DE SOMME;BAIE DE SOMME;Parc du Marquenterre / RNN Baie de Somme;Parc du Marquenterre / RNN Baie de Somme;;; ; ;4;50.2597222222;1.5763888889
599;CÔTE D'OPALE;CÔTE D'OPALE;Sangatte;Sangatte;;;fond pignon;fond pignon;4;50.93182;1.737272
600;BOULONNAIS (62);BOULONNAIS (62);Tardinghen;Tardinghen;;;Baie de Wissant, carrière du phare;Baie de Wissant, carrière du phare;4;50.877013;1.655019
601;BOULONNAIS (62);BOULONNAIS (62);Wimereux;Wimereux;;;falaise de la pointe de la crèche, faille honvault;falaise de la pointe de la crèche, faille honvault;4;50.756837;1.601377
602;CÔTE D'OPALE;CÔTE D'OPALE;Calais;Calais;;;Calais-ville;Calais-ville;4;50.948407;1.853185
603;CÔTE D'OPALE;CÔTE D'OPALE;Calais;Calais;;;friches;friches;4;50.963965;1.865297
604;CÔTE D'OPALE;CÔTE D'OPALE;Calais;Calais;;;plage du port;plage du port;4;50.582556;1.886274
605;CÔTE D'OPALE;CÔTE D'OPALE;Calais;Calais;;;port;port;4;50.956256;1.86017
606;CÔTE D'OPALE;CÔTE D'OPALE;Calais;Calais;;;Umicore;Umicore;4;50.963258;1.86189
607;CÔTE D'OPALE;CÔTE D'OPALE;Calais;Calais;;;zone résidentielle;zone résidentielle;4;50.951489;1.876788
608;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-030 (cote 13m au NW de Raguénès Meur);2205-04-030 (cote 13m au NW de Raguénès Meur);2;48.849049;-2.983032
609;CÔTE DU GOELO;CÔTE DU GOELO;Anse de Paimpol;Anse de Paimpol;;;2205-01-001 (Le Grand Mez de Goëlo);2205-01-001 (Le Grand Mez de Goëlo);2;48.7795;-2.948432
610;CÔTE DU GOELO;CÔTE DU GOELO;Anse de Paimpol;Anse de Paimpol;;;2205-01-002 (Ile Léménez);2205-01-002 (Ile Léménez);2;48.779632;-2.959009
611;CÔTE DU GOELO;CÔTE DU GOELO;Anse de Paimpol;Anse de Paimpol;;;Phare de l'Ost-Pic;Phare de l'Ost-Pic;2;48.779525;-2.940262
612;CÔTE DU GOELO;CÔTE DU GOELO;Anse de Paimpol;Anse de Paimpol;;;Ville de Paimpol;Ville de Paimpol;2;48.779739;-3.048851
613;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-003 (Logodec);2205-04-003 (Logodec);2;48.839677;-2.991145
614;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-004 (Cote 14m dans le chenal de la Chambre);2205-04-004 (Cote 14m dans le chenal de la Chambre);2;48.840424;-2.993979
615;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-005 (Cote 10m dans le chenal de la chambre);2205-04-005 (Cote 10m dans le chenal de la chambre);2;48.841253;-2.993777
616;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-007 (ilot A);2205-04-007 (ilot A);2;48.843156;-2.994519
617;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-008 (Ilot E);2205-04-008 (Ilot E);2;48.845133;-2.994245
618;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-009 (Ilot F);2205-04-009 (Ilot F);2;48.846852;-2.993467
619;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-010 (Ilot au sud de la pointe sud de Lavrec);2205-04-010 (Ilot au sud de la pointe sud de Lavrec);2;48.844203;-2.99086
620;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-011 (Ilot B);2205-04-011 (Ilot B);2;48.842645;-2.991068
621;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-012 (Ilot C);2205-04-012 (Ilot C);2;48.843004;-2.990286
622;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-013 (ilot D);2205-04-013 (ilot D);2;48.843362;-2.989736
623;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-014 (Ilot G);2205-04-014 (Ilot G);2;48.842354;-2.989715
624;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-015 (cote 12m au sud ouest de Quistillic);2205-04-015 (cote 12m au sud ouest de Quistillic);2;48.840631;-2.986344
625;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-016 (Quistillic);2205-04-016 (Quistillic);2;48.841483;-2.983415
626;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-017 (Cote 12m au nord ouest de Quistillic);2205-04-017 (Cote 12m au nord ouest de Quistillic);2;48.842978;-2.984633
627;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-018 (Ilot H);2205-04-018 (Ilot H);2;48.84323;-2.986051
628;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-019 (ilot I);2205-04-019 (ilot I);2;48.843141;-2.987216
629;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-020 (ilot J);2205-04-020 (ilot J);2;48.844469;-2.987352
630;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-021 (Cote 16m au nord de Quistillic);2205-04-021 (Cote 16m au nord de Quistillic);2;48.844302;-2.982026
631;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-023 (rocher entre Lavrec Est et Raguénès Meur);2205-04-023 (rocher entre Lavrec Est et Raguénès Meur);2;48.84582;-2.983329
632;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-024 (groupe Gc à l'est de Lavrec);2205-04-024 (groupe Gc à l'est de Lavrec);2;48.84662;-2.983356
633;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-025 (rocher entre l'anse de Lavrec et Raguénès Meur);2205-04-025 (rocher entre l'anse de Lavrec et Raguénès Meur);2;48.846003;-2.985477
634;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-026 (goupe GB à l'est de Lavrec);2205-04-026 (goupe GB à l'est de Lavrec);2;48.84718;-2.984328
635;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-027 (ilot au sud du (2ème ilot au SE de la cote 14m entre Lavrec Nord et Raguénès Meur (cote 13 nord)));2205-04-027 (ilot au sud du (2ème ilot au SE de la cote 14m entre Lavrec Nord et Raguénès Meur (cote 13 nord)));2;48.848244;-2.984506
636;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-028 (2ème ilot au SE de la cote 14m entre Lavrec Nord et Raguénès Meur (cote 13 nord));2205-04-028 (2ème ilot au SE de la cote 14m entre Lavrec Nord et Raguénès Meur (cote 13 nord));2;48.848676;-2.984919
637;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-031 (Raguénès Meur);2205-04-031 (Raguénès Meur);2;48.847376;-2.980363
638;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-032 (Ile lavrec nord);2205-04-032 (Ile lavrec nord);2;48.846697;-2.988073
639;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-033 (cote 9m à l'ouest de Lavrec);2205-04-033 (cote 9m à l'ouest de Lavrec);2;48.848722;-2.990533
640;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-034 (ilot sud entre cote 14 et séhéres);2205-04-034 (ilot sud entre cote 14 et séhéres);2;48.851551;-2.99193
641;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-038 (Rochers au nord de Ile Séhérès);2205-04-038 (Rochers au nord de Ile Séhérès);2;48.853982;-2.99076
642;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-040 (rocher entre Roc'h Louet et ile de Séhérés);2205-04-040 (rocher entre Roc'h Louet et ile de Séhérés);2;48.852701;-2.987585
643;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-041 (Rocher au NE de la pointe est de Séhérès);2205-04-041 (Rocher au NE de la pointe est de Séhérès);2;48.852976;-2.986671
644;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-042 (Roche au sud de la roche au sud de la cote 12m à l'ouest de Roc'h Louet);2205-04-042 (Roche au sud de la roche au sud de la cote 12m à l'ouest de Roc'h Louet);2;48.853614;-2.985494
645;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-043 (Roche au sud de la cote 12m à l'ouest de Roc'h Louet);2205-04-043 (Roche au sud de la cote 12m à l'ouest de Roc'h Louet);2;48.85396;-2.985202
646;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;"2205-04-044 (Ilot N-NE cote 13m entre Lavrec et Raguénès (SO de ""Ar Roc'ho""))";"2205-04-044 (Ilot N-NE cote 13m entre Lavrec et Raguénès (SO de ""Ar Roc'ho""))";2;48.850726;-2.982195
647;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-045 (Ar Roc'h o (cote 14m);2205-04-045 (Ar Roc'h o (cote 14m);2;48.851134;-2.979111
648;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-046 (Ar Wezenn);2205-04-046 (Ar Wezenn);2;48.852678;-2.980047
649;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-047 (Roche au sud auprès de Roc'h Louet);2205-04-047 (Roche au sud auprès de Roc'h Louet);2;48.854523;-2.982489
650;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-048 (Roc'h Louet (amer);2205-04-048 (Roc'h Louet (amer);2;48.855016;-2.981939
651;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-049 (Cote 16m à l'est de Roc'h Louet);2205-04-049 (Cote 16m à l'est de Roc'h Louet);2;48.854877;-2.979809
652;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-050 (Rocher au NW de Roc'h Louet);2205-04-050 (Rocher au NW de Roc'h Louet);2;48.855879;-2.983188
653;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-051 (Cote 12m à l'ouest de Roc'h Louet);2205-04-051 (Cote 12m à l'ouest de Roc'h Louet);2;48.855272;-2.985487
654;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-052 (Cote 17m à l'ouest de Roc'h Louet);2205-04-052 (Cote 17m à l'ouest de Roc'h Louet);2;48.855512;-2.987355
655;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-053 (Rocher au nord de la cote 17m à l'ouest de Roc'h Louet);2205-04-053 (Rocher au nord de la cote 17m à l'ouest de Roc'h Louet);2;48.856541;-2.986519
656;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-054 (Cote 12m au NO de la cote 17m à l'ouest de Roc'h Louet);2205-04-054 (Cote 12m au NO de la cote 17m à l'ouest de Roc'h Louet);2;48.856842;-2.989444
657;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-055 (Cote 13m au SO de Ile ar Morbic);2205-04-055 (Cote 13m au SO de Ile ar Morbic);2;48.858269;-2.987556
658;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-056 (Rocher au NE de la cote 13m au SO de Ile ar Morbic);2205-04-056 (Rocher au NE de la cote 13m au SO de Ile ar Morbic);2;48.858974;-2.985486
659;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-057 (Amer à l'ouest de Ile ar Morbic);2205-04-057 (Amer à l'ouest de Ile ar Morbic);2;48.860153;-2.984091
660;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-058 (Ile ar Morbic);2205-04-058 (Ile ar Morbic);2;48.859262;-2.981461
661;CÔTE DU GOELO;CÔTE DU GOELO;Archipel de Bréhat - est;Archipel de Bréhat - est;;;2205-04-059 (Rocher à la pointe SW de Ile ar Morbic);2205-04-059 (Rocher à la pointe SW de Ile ar Morbic);2;48.85837;-2.984086
